ts_utc,h1_bar_utc,h4_bar_close_utc,pair,h1_state,h1_dir,h1_gap_h4,h1_down_run,h4_bias,h4_tipo,h4_stato,h4_score,h4_spread,h4_event
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,CADJPY,-,,,,SHORT,RESUME,ESTESO,72,1.35,1
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.44,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,EURCAD,-,,,,LONG,RESUME,ESTESO,78,1.37,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,EURCHF,RIENTRO,LONG,2.457,5,LONG,RESUME,ESTESO,99,2.46,1
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,EURNZD,RIENTRO,LONG,1.3033,3,LONG,RESUME,ESTESO,75,1.3,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,GBPCHF,RIPRESA,LONG,1.5963,0,LONG,RESUME,ESTESO,77,1.6,1
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.42,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,NZDJPY,RIPRESA,SHORT,-1.2825,0,SHORT,RESUME,ATTIVO,100,1.28,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,NZDUSD,RIPRESA,SHORT,-1.8643,0,SHORT,RESUME,ATTIVO,92,1.86,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,USDCAD,RIENTRO,LONG,1.9295,5,LONG,RESUME,ESTESO,71,1.93,
2026-06-19T20:05:31+00:00,2026-06-19T19:00:00+00:00,2026-06-19T17:00:00+00:00,USDCHF,RIPRESA,LONG,3.018,0,LONG,RESUME,ATTIVO,100,3.02,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,AUDCHF,RIPRESA,LONG,2.289,0,LONG,RESUME,ATTIVO,100,2.29,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,AUDNZD,RIPRESA,LONG,1.3992,0,LONG,RESUME,ATTIVO,92,1.4,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.64,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,CHFJPY,RIPRESA,SHORT,-1.8693,0,SHORT,RESUME,ATTIVO,100,1.87,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,EURCHF,RIENTRO,LONG,1.6549,6,LONG,RESUME,ESTESO,99,1.65,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.25,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.1,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.45,
2026-06-19T21:05:35+00:00,2026-06-19T20:00:00+00:00,2026-06-19T21:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.34,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.29,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.4,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.64,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.87,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,EURCHF,RIENTRO,LONG,1.6549,7,LONG,RESUME,ESTESO,99,1.65,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.25,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.1,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.45,
2026-06-21T22:05:30+00:00,2026-06-21T21:00:00+00:00,2026-06-19T21:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.34,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.29,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.4,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.64,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.87,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,EURCHF,RIPRESA,LONG,1.6549,0,LONG,RESUME,ESTESO,99,1.65,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,GBPCHF,RIPRESA,LONG,1.2487,0,LONG,RESUME,ESTESO,77,1.25,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.1,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.45,
2026-06-21T23:05:32+00:00,2026-06-21T22:00:00+00:00,2026-06-19T21:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.34,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.29,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.4,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,CADCHF,RIPRESA,LONG,1.6404,0,LONG,RESUME,ATTIVO,100,1.64,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,CHFJPY,RIPRESA,SHORT,-1.8693,0,SHORT,RESUME,ATTIVO,100,1.87,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ESTESO,99,1.65,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.25,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.1,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.45,
2026-06-22T00:05:31+00:00,2026-06-21T23:00:00+00:00,2026-06-19T21:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.34,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.21,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCHF,RIPRESA,LONG,2.4953,0,LONG,RESUME,ATTIVO,100,2.5,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,AUDNZD,RIPRESA,LONG,1.4586,0,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.28,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.58,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ESTESO,99,2.0,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.13,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,GBPUSD,RIENTRO,SHORT,-1.3515,3,SHORT,RESUME,ATTIVO,100,1.35,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,NZDUSD,RIENTRO,SHORT,-1.4449,3,SHORT,RESUME,ATTIVO,92,1.44,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.2,
2026-06-22T01:05:33+00:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.48,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.21,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.5,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.28,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.58,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ESTESO,99,2.0,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.13,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,GBPUSD,RIPRESA,SHORT,-1.3515,0,SHORT,RESUME,ATTIVO,100,1.35,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,NZDUSD,RIPRESA,SHORT,-1.4449,0,SHORT,RESUME,ATTIVO,92,1.44,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.2,
2026-06-22T02:05:34+00:00,2026-06-22T01:00:00+00:00,2026-06-22T01:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.48,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.21,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.5,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.28,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.58,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,EURCHF,RIENTRO,LONG,1.9959,3,LONG,RESUME,ESTESO,99,2.0,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,GBPCHF,-,,,,LONG,RESUME,ESTESO,77,1.13,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.35,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.44,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.2,
2026-06-22T03:05:31+00:00,2026-06-22T02:00:00+00:00,2026-06-22T01:00:00+00:00,USDCHF,RIENTRO,LONG,2.4816,3,LONG,RESUME,ATTIVO,100,2.48,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.21,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,AUDCHF,RIPRESA,LONG,2.4953,0,LONG,RESUME,ATTIVO,100,2.5,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,CADCHF,-,,,,LONG,RESUME,ATTIVO,100,1.28,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.58,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ESTESO,99,2.0,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,GBPAUD,RIPRESA,SHORT,-1.3652,0,-,-,NESSUNO,41,1.37,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,GBPCHF,RIENTRO,LONG,1.1301,3,LONG,RESUME,ESTESO,77,1.13,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,GBPUSD,RIPRESA,SHORT,-1.3515,0,SHORT,RESUME,ATTIVO,100,1.35,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.44,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.2,
2026-06-22T04:05:32+00:00,2026-06-22T03:00:00+00:00,2026-06-22T01:00:00+00:00,USDCHF,RIPRESA,LONG,2.4816,0,LONG,RESUME,ATTIVO,100,2.48,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCAD,RIPRESA,LONG,1.1074,0,LONG,RESUME,ESTESO,85,1.11,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.99,1
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,AUDNZD,RIPRESA,LONG,1.4588,0,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.16,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ATTIVO,99,1.64,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,EURNZD,RIPRESA,LONG,1.1095,0,LONG,RESUME,ESTESO,75,1.11,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.61,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.8,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.45,
2026-06-22T05:05:30+00:00,2026-06-22T04:00:00+00:00,2026-06-22T05:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.33,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.11,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.99,1
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.16,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ATTIVO,99,1.64,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,EURNZD,-,,,,LONG,RESUME,ESTESO,75,1.11,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.61,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.8,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.45,
2026-06-22T06:05:32+00:00,2026-06-22T05:00:00+00:00,2026-06-22T05:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,2.33,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCAD,-,,,,LONG,RESUME,ESTESO,85,1.11,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.99,1
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,CHFJPY,RIENTRO,SHORT,-1.1586,3,SHORT,RESUME,ATTIVO,100,1.16,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,EURCHF,-,,,,LONG,RESUME,ATTIVO,99,1.64,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,EURNZD,-,,,,LONG,RESUME,ESTESO,75,1.11,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,GBPAUD,RIPRESA,SHORT,-1.2675,0,-,-,NESSUNO,34,1.27,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.61,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,NZDUSD,RIENTRO,SHORT,-1.7992,3,SHORT,RESUME,ATTIVO,92,1.8,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,USDCAD,-,,,,LONG,RESUME,ATTIVO,71,1.45,
2026-06-22T07:05:36+00:00,2026-06-22T06:00:00+00:00,2026-06-22T05:00:00+00:00,USDCHF,RIENTRO,LONG,2.3288,3,LONG,RESUME,ATTIVO,100,2.33,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCAD,RIENTRO,LONG,1.1074,3,LONG,RESUME,ESTESO,85,1.11,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,AUDCHF,RIPRESA,LONG,1.9884,0,LONG,RESUME,ATTIVO,100,1.99,1
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,AUDNZD,RIPRESA,LONG,1.4588,0,LONG,RESUME,ATTIVO,92,1.46,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,CHFJPY,-,,,,SHORT,RESUME,ATTIVO,100,1.16,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,EURCHF,RIENTRO,LONG,1.6391,3,LONG,RESUME,ATTIVO,99,1.64,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,EURNZD,RIENTRO,LONG,1.1095,3,LONG,RESUME,ESTESO,75,1.11,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.61,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,NZDUSD,RIPRESA,SHORT,-1.7992,0,SHORT,RESUME,ATTIVO,92,1.8,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,USDCAD,RIENTRO,LONG,1.4478,4,LONG,RESUME,ATTIVO,71,1.45,
2026-06-22T08:05:37+00:00,2026-06-22T07:00:00+00:00,2026-06-22T05:00:00+00:00,USDCHF,RIPRESA,LONG,2.3288,0,LONG,RESUME,ATTIVO,100,2.33,
2026-06-22T09:05:34+00:00,2026-06-22T08:00:00+00:00,2026-06-22T09:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.01,
2026-06-22T09:05:34+00:00,2026-06-22T08:00:00+00:00,2026-06-22T09:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.43,
2026-06-22T09:05:34+00:00,2026-06-22T08:00:00+00:00,2026-06-22T09:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,NUOVO,71,1.07,1
2026-06-22T09:05:34+00:00,2026-06-22T08:00:00+00:00,2026-06-22T09:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.77,
2026-06-22T09:05:34+00:00,2026-06-22T08:00:00+00:00,2026-06-22T09:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.53,
2026-06-22T10:05:36+00:00,2026-06-22T09:00:00+00:00,2026-06-22T09:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.01,
2026-06-22T10:05:36+00:00,2026-06-22T09:00:00+00:00,2026-06-22T09:00:00+00:00,GBPUSD,-,,,,SHORT,RESUME,ATTIVO,100,1.43,
2026-06-22T10:05:36+00:00,2026-06-22T09:00:00+00:00,2026-06-22T09:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,NUOVO,71,1.07,1
2026-06-22T10:05:36+00:00,2026-06-22T09:00:00+00:00,2026-06-22T09:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.77,
2026-06-22T10:05:36+00:00,2026-06-22T09:00:00+00:00,2026-06-22T09:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.53,
2026-06-22T11:05:34+00:00,2026-06-22T10:00:00+00:00,2026-06-22T09:00:00+00:00,AUDNZD,RIPRESA,LONG,1.0095,0,LONG,RESUME,ATTIVO,92,1.01,
2026-06-22T11:05:34+00:00,2026-06-22T10:00:00+00:00,2026-06-22T09:00:00+00:00,GBPUSD,RIENTRO,SHORT,-1.4302,3,SHORT,RESUME,ATTIVO,100,1.43,
2026-06-22T11:05:34+00:00,2026-06-22T10:00:00+00:00,2026-06-22T09:00:00+00:00,NZDCAD,RIENTRO,SHORT,-1.0669,3,SHORT,RESUME,NUOVO,71,1.07,1
2026-06-22T11:05:34+00:00,2026-06-22T10:00:00+00:00,2026-06-22T09:00:00+00:00,NZDUSD,RIPRESA,SHORT,-1.7651,0,SHORT,RESUME,ATTIVO,92,1.77,
2026-06-22T11:05:34+00:00,2026-06-22T10:00:00+00:00,2026-06-22T09:00:00+00:00,USDCHF,RIPRESA,LONG,1.5329,0,LONG,RESUME,ATTIVO,100,1.53,
2026-06-22T12:05:36+00:00,2026-06-22T11:00:00+00:00,2026-06-22T09:00:00+00:00,AUDNZD,-,,,,LONG,RESUME,ATTIVO,92,1.01,
2026-06-22T12:05:36+00:00,2026-06-22T11:00:00+00:00,2026-06-22T09:00:00+00:00,GBPUSD,RIPRESA,SHORT,-1.4302,0,SHORT,RESUME,ATTIVO,100,1.43,
2026-06-22T12:05:36+00:00,2026-06-22T11:00:00+00:00,2026-06-22T09:00:00+00:00,NZDCAD,RIPRESA,SHORT,-1.0669,0,SHORT,RESUME,NUOVO,71,1.07,1
2026-06-22T12:05:36+00:00,2026-06-22T11:00:00+00:00,2026-06-22T09:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,92,1.77,
2026-06-22T12:05:36+00:00,2026-06-22T11:00:00+00:00,2026-06-22T09:00:00+00:00,USDCHF,-,,,,LONG,RESUME,ATTIVO,100,1.53,
